,okpdtr,year,cv_count,count_candidate,work_places,vacancy_count,cv_avg_salary,vac_avg_salary,id,okpdtr_name,okz,okz_subgroup,description
0,100054.0,2016.0,40,20,218,35,31000.0,39031.35416666667,2624,Авиационный механик (техник) по планеру и двигателям,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
1,100054.0,2017.0,80,60,218,35,35650.0,39031.35416666667,2624,Авиационный механик (техник) по планеру и двигателям,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
2,100054.0,2018.0,92,56,218,35,25828.08695652174,39031.35416666667,2624,Авиационный механик (техник) по планеру и двигателям,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
3,100054.0,2019.0,56,44,218,35,47857.142857142855,39031.35416666667,2624,Авиационный механик (техник) по планеру и двигателям,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
4,100054.0,2020.0,124,104,218,35,54354.83870967742,39031.35416666667,2624,Авиационный механик (техник) по планеру и двигателям,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
5,100054.0,2021.0,72,68,218,35,59944.333333333336,39031.35416666667,2624,Авиационный механик (техник) по планеру и двигателям,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
6,100073.0,2016.0,8,8,90,27,40000.0,43196.72222222222,2625,Авиационный механик (техник) по приборам и электрооборудованию,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
7,100073.0,2017.0,36,24,90,27,37222.22222222222,43196.72222222222,2625,Авиационный механик (техник) по приборам и электрооборудованию,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
8,100073.0,2018.0,40,16,90,27,31500.0,43196.72222222222,2625,Авиационный механик (техник) по приборам и электрооборудованию,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
9,100073.0,2019.0,16,16,90,27,40000.0,43196.72222222222,2625,Авиационный механик (техник) по приборам и электрооборудованию,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
10,100073.0,2020.0,60,48,90,27,37666.666666666664,43196.72222222222,2625,Авиационный механик (техник) по приборам и электрооборудованию,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
11,100073.0,2021.0,4,4,90,27,25000.0,43196.72222222222,2625,Авиационный механик (техник) по приборам и электрооборудованию,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
12,100124.0,2016.0,8,4,53,27,30000.0,42141.1701194725,2628,Авиационный техник по горюче-смазочным материалам,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
13,100124.0,2017.0,32,16,53,27,48750.125,42141.1701194725,2628,Авиационный техник по горюче-смазочным материалам,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
14,100124.0,2019.0,4,4,53,27,60000.0,42141.1701194725,2628,Авиационный техник по горюче-смазочным материалам,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
15,100124.0,2020.0,44,32,53,27,37181.818181818184,42141.1701194725,2628,Авиационный техник по горюче-смазочным материалам,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
16,100124.0,2021.0,16,16,53,27,51250.0,42141.1701194725,2628,Авиационный техник по горюче-смазочным материалам,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
17,100213.0,2016.0,25,15,69,26,25000.0,36860.77047014718,2636,Автоматчик,3122,31,Техники и операторы по обслуживанию компьютерных у
18,100213.0,2017.0,20,20,69,26,33000.0,36860.77047014718,2636,Автоматчик,3122,31,Техники и операторы по обслуживанию компьютерных у
19,100213.0,2018.0,35,30,69,26,59857.142857142855,36860.77047014718,2636,Автоматчик,3122,31,Техники и операторы по обслуживанию компьютерных у
20,100213.0,2020.0,25,25,69,26,28000.0,36860.77047014718,2636,Автоматчик,3122,31,Техники и операторы по обслуживанию компьютерных у
21,100213.0,2021.0,5,5,69,26,35000.0,36860.77047014718,2636,Автоматчик,3122,31,Техники и операторы по обслуживанию компьютерных у
22,100478.0,2016.0,10,5,495,306,20000.0,35701.54734298224,2649,Аккумуляторщик,7127,71,Строители-монтажники и рабочие родственных професс
23,100478.0,2017.0,45,25,495,306,21788.88888888889,35701.54734298224,2649,Аккумуляторщик,7127,71,Строители-монтажники и рабочие родственных професс
24,100478.0,2018.0,45,30,495,306,32333.333333333332,35701.54734298224,2649,Аккумуляторщик,7127,71,Строители-монтажники и рабочие родственных професс
25,100478.0,2019.0,30,25,495,306,22166.666666666668,35701.54734298224,2649,Аккумуляторщик,7127,71,Строители-монтажники и рабочие родственных професс
26,100478.0,2020.0,165,155,495,306,34909.878787878784,35701.54734298224,2649,Аккумуляторщик,7127,71,Строители-монтажники и рабочие родственных професс
27,100478.0,2021.0,40,35,495,306,30625.0,35701.54734298224,2649,Аккумуляторщик,7127,71,Строители-монтажники и рабочие родственных професс
28,100656.0,2016.0,225,110,2960,577,26778.222222222226,36477.75592104373,2660,Аппаратчик,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
29,100656.0,2017.0,630,345,2960,577,28239.285714285717,36477.75592104373,2660,Аппаратчик,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
30,100656.0,2018.0,385,215,2960,577,24089.87012987013,36477.75592104373,2660,Аппаратчик,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
31,100656.0,2019.0,325,205,2960,577,28369.23076923077,36477.75592104373,2660,Аппаратчик,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
32,100656.0,2020.0,670,600,2960,577,29472.05223880597,36477.75592104373,2660,Аппаратчик,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
33,100656.0,2021.0,315,290,2960,577,29185.65079365079,36477.75592104373,2660,Аппаратчик,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
34,100694.0,2016.0,8,4,13,9,60000.0,38138.791666666664,2662,Аппаратчик абсорбции,3133,31,Техники по обслуживанию медицинского оборудования
35,100694.0,2017.0,4,4,13,9,15000.0,38138.791666666664,2662,Аппаратчик абсорбции,3133,31,Техники по обслуживанию медицинского оборудования
36,100694.0,2020.0,16,16,13,9,26254.5,38138.791666666664,2662,Аппаратчик абсорбции,3133,31,Техники по обслуживанию медицинского оборудования
37,101220.0,2016.0,15,5,52,39,60000.0,37217.659722222226,2685,Аппаратчик воздухоразделения,8183,81,Операторы аппаратчики и машинисты промышленных уст
38,101220.0,2017.0,30,15,52,39,36667.0,37217.659722222226,2685,Аппаратчик воздухоразделения,8183,81,Операторы аппаратчики и машинисты промышленных уст
39,101220.0,2019.0,5,5,52,39,20000.0,37217.659722222226,2685,Аппаратчик воздухоразделения,8183,81,Операторы аппаратчики и машинисты промышленных уст
40,101220.0,2020.0,15,15,52,39,20000.0,37217.659722222226,2685,Аппаратчик воздухоразделения,8183,81,Операторы аппаратчики и машинисты промышленных уст
41,101220.0,2021.0,15,10,52,39,28333.333333333332,37217.659722222226,2685,Аппаратчик воздухоразделения,8183,81,Операторы аппаратчики и машинисты промышленных уст
42,103601.0,2016.0,15,15,128,53,16666.666666666668,36716.00173160173,2806,Аппаратчик мукомольного производства,8160,81,Операторы аппаратчики и машинисты установок электр
43,103601.0,2019.0,10,10,128,53,15000.0,36716.00173160173,2806,Аппаратчик мукомольного производства,8160,81,Операторы аппаратчики и машинисты установок электр
44,103601.0,2020.0,15,15,128,53,28333.333333333332,36716.00173160173,2806,Аппаратчик мукомольного производства,8160,81,Операторы аппаратчики и машинисты установок электр
45,103601.0,2021.0,15,15,128,53,26666.666666666668,36716.00173160173,2806,Аппаратчик мукомольного производства,8160,81,Операторы аппаратчики и машинисты установок электр
46,104182.0,2016.0,2,2,12,2,20000.0,44561.375,2834,Аппаратчик обогащения золотосодержащих руд,8112,81,Операторы аппаратчики и машинисты установок по обр
47,104182.0,2017.0,4,2,12,2,30000.0,44561.375,2834,Аппаратчик обогащения золотосодержащих руд,8112,81,Операторы аппаратчики и машинисты установок по обр
48,104229.0,2016.0,5,5,678,206,12000.0,35818.329489218326,2836,Аппаратчик обработки зерна,8160,81,Операторы аппаратчики и машинисты установок электр
49,104229.0,2017.0,30,15,678,206,14166.666666666666,35818.329489218326,2836,Аппаратчик обработки зерна,8160,81,Операторы аппаратчики и машинисты установок электр
50,104229.0,2018.0,40,20,678,206,15875.0,35818.329489218326,2836,Аппаратчик обработки зерна,8160,81,Операторы аппаратчики и машинисты установок электр
51,104229.0,2019.0,35,20,678,206,19571.428571428572,35818.329489218326,2836,Аппаратчик обработки зерна,8160,81,Операторы аппаратчики и машинисты установок электр
52,104229.0,2020.0,20,20,678,206,26250.0,35818.329489218326,2836,Аппаратчик обработки зерна,8160,81,Операторы аппаратчики и машинисты установок электр
53,104229.0,2021.0,10,10,678,206,30000.0,35818.329489218326,2836,Аппаратчик обработки зерна,8160,81,Операторы аппаратчики и машинисты установок электр
54,109491.0,2016.0,5,5,125,52,18000.0,40143.40514485515,3093,Аппаратчик синтеза,3133,31,Техники по обслуживанию медицинского оборудования
55,109491.0,2017.0,10,5,125,52,50000.0,40143.40514485515,3093,Аппаратчик синтеза,3133,31,Техники по обслуживанию медицинского оборудования
56,109491.0,2019.0,10,10,125,52,30000.0,40143.40514485515,3093,Аппаратчик синтеза,3133,31,Техники по обслуживанию медицинского оборудования
57,109491.0,2020.0,15,15,125,52,33333.333333333336,40143.40514485515,3093,Аппаратчик синтеза,3133,31,Техники по обслуживанию медицинского оборудования
58,109491.0,2021.0,5,5,125,52,35000.0,40143.40514485515,3093,Аппаратчик синтеза,3133,31,Техники по обслуживанию медицинского оборудования
59,110785.0,2016.0,20,10,476,250,18750.0,37367.2563109714,3157,Аппаратчик химводоочистки,3132,31,"Техники и операторы аппаратуры для радио-, телевещ"
60,110785.0,2017.0,90,45,476,250,23111.11111111111,37367.2563109714,3157,Аппаратчик химводоочистки,3132,31,"Техники и операторы аппаратуры для радио-, телевещ"
61,110785.0,2018.0,65,15,476,250,27461.53846153846,37367.2563109714,3157,Аппаратчик химводоочистки,3132,31,"Техники и операторы аппаратуры для радио-, телевещ"
62,110785.0,2019.0,65,30,476,250,22647.076923076922,37367.2563109714,3157,Аппаратчик химводоочистки,3132,31,"Техники и операторы аппаратуры для радио-, телевещ"
63,110785.0,2020.0,150,120,476,250,23300.0,37367.2563109714,3157,Аппаратчик химводоочистки,3132,31,"Техники и операторы аппаратуры для радио-, телевещ"
64,110785.0,2021.0,80,80,476,250,24625.0,37367.2563109714,3157,Аппаратчик химводоочистки,3132,31,"Техники и операторы аппаратуры для радио-, телевещ"
65,111769.0,2016.0,115,60,2669,1526,24130.434782608696,37359.93224322423,3274,Бармен,5131,51,Работники по уходу за детьми оказывают помощь восп
66,111769.0,2017.0,505,290,2669,1526,21980.19801980198,37359.93224322423,3274,Бармен,5131,51,Работники по уходу за детьми оказывают помощь восп
67,111769.0,2018.0,325,155,2669,1526,24446.153846153848,37359.93224322423,3274,Бармен,5131,51,Работники по уходу за детьми оказывают помощь восп
68,111769.0,2019.0,185,125,2669,1526,22156.594594594593,37359.93224322423,3274,Бармен,5131,51,Работники по уходу за детьми оказывают помощь восп
69,111769.0,2020.0,3860,3605,2669,1526,31067.707253886016,37359.93224322423,3274,Бармен,5131,51,Работники по уходу за детьми оказывают помощь восп
70,111769.0,2021.0,385,365,2669,1526,32376.597402597406,37359.93224322423,3274,Бармен,5131,51,Работники по уходу за детьми оказывают помощь восп
71,111966.0,2016.0,324,192,29012,1620,37222.22222222222,46808.655100769516,3281,Бетонщик,7111,71,Горнорабочие и рабочие других профессий по добыче
72,111966.0,2017.0,1422,750,29012,1620,34941.43459915612,46808.655100769516,3281,Бетонщик,7111,71,Горнорабочие и рабочие других профессий по добыче
73,111966.0,2018.0,672,354,29012,1620,29400.0,46808.655100769516,3281,Бетонщик,7111,71,Горнорабочие и рабочие других профессий по добыче
74,111966.0,2019.0,498,312,29012,1620,35217.590361445786,46808.655100769516,3281,Бетонщик,7111,71,Горнорабочие и рабочие других профессий по добыче
75,111966.0,2020.0,2130,2028,29012,1620,38639.55774647887,46808.655100769516,3281,Бетонщик,7111,71,Горнорабочие и рабочие других профессий по добыче
76,111966.0,2021.0,606,576,29012,1620,38931.9801980198,46808.655100769516,3281,Бетонщик,7111,71,Горнорабочие и рабочие других профессий по добыче
77,112009.0,2016.0,4,4,325,11,25000.0,46163.1875,3282,Битумщик,8131,81,Операторы печей отжига стекла и стеклоизделий и об
78,112009.0,2020.0,4,4,325,11,30000.0,46163.1875,3282,Битумщик,8131,81,Операторы печей отжига стекла и стеклоизделий и об
79,112121.0,2016.0,4,4,15,9,80000.0,66314.96875,3289,Бортмеханик,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
80,112121.0,2017.0,12,8,15,9,90000.0,66314.96875,3289,Бортмеханик,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
81,112121.0,2018.0,4,4,15,9,80000.0,66314.96875,3289,Бортмеханик,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
82,112121.0,2020.0,4,4,15,9,120000.0,66314.96875,3289,Бортмеханик,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
83,112121.0,2021.0,12,8,15,9,93333.33333333333,66314.96875,3289,Бортмеханик,7232,72,Слесари-механики слесари-сборщики и слесари-ремонт
84,112174.0,2016.0,66,50,52,4,42272.72727272727,44334.95833333333,3293,Бортпроводник,5111,51,Проводники железнодорожного вагона бортпроводники
85,112174.0,2017.0,162,106,52,4,47691.358024691355,44334.95833333333,3293,Бортпроводник,5111,51,Проводники железнодорожного вагона бортпроводники
86,112174.0,2018.0,84,54,52,4,54285.71428571428,44334.95833333333,3293,Бортпроводник,5111,51,Проводники железнодорожного вагона бортпроводники
87,112174.0,2019.0,50,42,52,4,46800.0,44334.95833333333,3293,Бортпроводник,5111,51,Проводники железнодорожного вагона бортпроводники
88,112174.0,2020.0,246,238,52,4,55276.422764227646,44334.95833333333,3293,Бортпроводник,5111,51,Проводники железнодорожного вагона бортпроводники
89,112174.0,2021.0,46,44,52,4,60740.86956521739,44334.95833333333,3293,Бортпроводник,5111,51,Проводники железнодорожного вагона бортпроводники
90,112206.0,2016.0,8,8,42,15,22500.0,51287.441666666666,3296,Боцман,8350,83,Водители и машинисты подвижного оборудования управ
91,112206.0,2017.0,12,8,42,15,31666.666666666668,51287.441666666666,3296,Боцман,8350,83,Водители и машинисты подвижного оборудования управ
92,112206.0,2019.0,4,4,42,15,30000.0,51287.441666666666,3296,Боцман,8350,83,Водители и машинисты подвижного оборудования управ
93,112206.0,2020.0,56,56,42,15,64285.71428571428,51287.441666666666,3296,Боцман,8350,83,Водители и машинисты подвижного оборудования управ
94,112206.0,2021.0,28,28,42,15,85857.14285714286,51287.441666666666,3296,Боцман,8350,83,Водители и машинисты подвижного оборудования управ
95,112371.0,2016.0,15,5,933,231,16666.666666666668,42090.56381480578,3308,Бригадир на участках основного производства,8183,81,Операторы аппаратчики и машинисты промышленных уст
96,112371.0,2017.0,10,5,933,231,27500.0,42090.56381480578,3308,Бригадир на участках основного производства,8183,81,Операторы аппаратчики и машинисты промышленных уст
97,112371.0,2019.0,30,20,933,231,22546.166666666668,42090.56381480578,3308,Бригадир на участках основного производства,8183,81,Операторы аппаратчики и машинисты промышленных уст
98,112371.0,2021.0,10,10,933,231,70000.0,42090.56381480578,3308,Бригадир на участках основного производства,8183,81,Операторы аппаратчики и машинисты промышленных уст
99,112418.0,2016.0,16,12,80,36,32500.0,48337.26418542291,3310,Бригадир (освобожденный) по текущему содержанию и ремонту пути и искусственных сооружений,7233,72,Слесари-механики слесари-сборщики и слесари-ремонт
100,112418.0,2017.0,28,20,80,36,48857.142857142855,48337.26418542291,3310,Бригадир (освобожденный) по текущему содержанию и ремонту пути и искусственных сооружений,7233,72,Слесари-механики слесари-сборщики и слесари-ремонт
101,112418.0,2018.0,48,20,80,36,42500.0,48337.26418542291,3310,Бригадир (освобожденный) по текущему содержанию и ремонту пути и искусственных сооружений,7233,72,Слесари-механики слесари-сборщики и слесари-ремонт
102,112418.0,2019.0,12,8,80,36,30000.0,48337.26418542291,3310,Бригадир (освобожденный) по текущему содержанию и ремонту пути и искусственных сооружений,7233,72,Слесари-механики слесари-сборщики и слесари-ремонт
103,112418.0,2020.0,76,76,80,36,43605.26315789474,48337.26418542291,3310,Бригадир (освобожденный) по текущему содержанию и ремонту пути и искусственных сооружений,7233,72,Слесари-механики слесари-сборщики и слесари-ремонт
104,112418.0,2021.0,32,32,80,36,46250.0,48337.26418542291,3310,Бригадир (освобожденный) по текущему содержанию и ремонту пути и искусственных сооружений,7233,72,Слесари-механики слесари-сборщики и слесари-ремонт
105,112920.0,2016.0,45,25,1260,97,62222.222222222226,55659.10997619047,3338,Бурильщик капитального ремонта скважин,8113,81,Бурильщики скважин и колодцев и родственные профес
106,112920.0,2017.0,115,65,1260,97,62608.69565217391,55659.10997619047,3338,Бурильщик капитального ремонта скважин,8113,81,Бурильщики скважин и колодцев и родственные профес
107,112920.0,2018.0,90,45,1260,97,55611.11111111111,55659.10997619047,3338,Бурильщик капитального ремонта скважин,8113,81,Бурильщики скважин и колодцев и родственные профес
108,112920.0,2019.0,100,65,1260,97,67250.0,55659.10997619047,3338,Бурильщик капитального ремонта скважин,8113,81,Бурильщики скважин и колодцев и родственные профес
109,112920.0,2020.0,375,350,1260,97,54721.333333333336,55659.10997619047,3338,Бурильщик капитального ремонта скважин,8113,81,Бурильщики скважин и колодцев и родственные профес
110,112920.0,2021.0,110,110,1260,97,52727.27272727273,55659.10997619047,3338,Бурильщик капитального ремонта скважин,8113,81,Бурильщики скважин и колодцев и родственные профес
111,112954.0,2016.0,3,3,158,23,60000.0,51698.826688101246,3340,Бурильщик шпуров,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
112,112954.0,2017.0,3,3,158,23,35000.0,51698.826688101246,3340,Бурильщик шпуров,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
113,112954.0,2020.0,3,3,158,23,70.0,51698.826688101246,3340,Бурильщик шпуров,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
114,112954.0,2021.0,3,3,158,23,120000.0,51698.826688101246,3340,Бурильщик шпуров,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
115,112973.0,2016.0,70,45,215,44,55714.28571428572,58515.49121212121,3341,Бурильщик эксплуатационного и разведочного бурения скважин на нефть и газ,8113,81,Бурильщики скважин и колодцев и родственные профес
116,112973.0,2017.0,165,100,215,44,56878.78787878788,58515.49121212121,3341,Бурильщик эксплуатационного и разведочного бурения скважин на нефть и газ,8113,81,Бурильщики скважин и колодцев и родственные профес
117,112973.0,2018.0,50,35,215,44,79500.0,58515.49121212121,3341,Бурильщик эксплуатационного и разведочного бурения скважин на нефть и газ,8113,81,Бурильщики скважин и колодцев и родственные профес
118,112973.0,2019.0,65,50,215,44,92153.84615384616,58515.49121212121,3341,Бурильщик эксплуатационного и разведочного бурения скважин на нефть и газ,8113,81,Бурильщики скважин и колодцев и родственные профес
119,112973.0,2020.0,285,285,215,44,65789.47368421052,58515.49121212121,3341,Бурильщик эксплуатационного и разведочного бурения скважин на нефть и газ,8113,81,Бурильщики скважин и колодцев и родственные профес
120,112973.0,2021.0,130,125,215,44,87884.61538461539,58515.49121212121,3341,Бурильщик эксплуатационного и разведочного бурения скважин на нефть и газ,8113,81,Бурильщики скважин и колодцев и родственные профес
121,113016.0,2016.0,35,10,1419,850,14142.857142857141,36681.882856245466,3344,Буфетчик,5131,51,Работники по уходу за детьми оказывают помощь восп
122,113016.0,2017.0,165,35,1419,850,17515.151515151516,36681.882856245466,3344,Буфетчик,5131,51,Работники по уходу за детьми оказывают помощь восп
123,113016.0,2018.0,140,30,1419,850,16747.14285714286,36681.882856245466,3344,Буфетчик,5131,51,Работники по уходу за детьми оказывают помощь восп
124,113016.0,2019.0,155,95,1419,850,18234.74193548387,36681.882856245466,3344,Буфетчик,5131,51,Работники по уходу за детьми оказывают помощь восп
125,113016.0,2020.0,165,145,1419,850,23939.39393939394,36681.882856245466,3344,Буфетчик,5131,51,Работники по уходу за детьми оказывают помощь восп
126,113016.0,2021.0,80,80,1419,850,31062.5,36681.882856245466,3344,Буфетчик,5131,51,Работники по уходу за детьми оказывают помощь восп
127,113590.0,2016.0,35,20,1068,259,25714.285714285714,41775.532891101546,3383,Вальщик леса,6210,62,Квалифицированные работники сельскохозяйственного
128,113590.0,2017.0,80,45,1068,259,33437.5,41775.532891101546,3383,Вальщик леса,6210,62,Квалифицированные работники сельскохозяйственного
129,113590.0,2018.0,45,20,1068,259,30000.0,41775.532891101546,3383,Вальщик леса,6210,62,Квалифицированные работники сельскохозяйственного
130,113590.0,2019.0,55,35,1068,259,40954.545454545456,41775.532891101546,3383,Вальщик леса,6210,62,Квалифицированные работники сельскохозяйственного
131,113590.0,2020.0,475,440,1068,259,33095.57894736842,41775.532891101546,3383,Вальщик леса,6210,62,Квалифицированные работники сельскохозяйственного
132,113590.0,2021.0,130,130,1068,259,38100.0,41775.532891101546,3383,Вальщик леса,6210,62,Квалифицированные работники сельскохозяйственного
133,113684.0,2016.0,10,5,44,21,22500.0,42982.46576300945,3389,Варщик асфальтовой массы,7114,71,Горнорабочие и рабочие других профессий по добыче
134,113684.0,2021.0,5,5,44,21,80000.0,42982.46576300945,3389,Варщик асфальтовой массы,7114,71,Горнорабочие и рабочие других профессий по добыче
135,114220.0,2016.0,25,10,887,422,36600.0,37730.78675574988,3417,Весовщик,9321,93,
136,114220.0,2017.0,135,70,887,422,15222.222222222223,37730.78675574988,3417,Весовщик,9321,93,
137,114220.0,2018.0,205,120,887,422,22609.756097560974,37730.78675574988,3417,Весовщик,9321,93,
138,114220.0,2019.0,315,125,887,422,23285.714285714286,37730.78675574988,3417,Весовщик,9321,93,
139,114220.0,2020.0,130,125,887,422,21637.26923076923,37730.78675574988,3417,Весовщик,9321,93,
140,114220.0,2021.0,50,50,887,422,28500.0,37730.78675574988,3417,Весовщик,9321,93,
141,114292.0,2016.0,70,45,274,86,66796.42857142857,56106.12517049889,3422,Взрывник,7542,75,"Рабочие транспорта и связи обслуживают, ремонтирую"
142,114292.0,2017.0,265,160,274,86,53890.0,56106.12517049889,3422,Взрывник,7542,75,"Рабочие транспорта и связи обслуживают, ремонтирую"
143,114292.0,2018.0,280,175,274,86,63285.71428571428,56106.12517049889,3422,Взрывник,7542,75,"Рабочие транспорта и связи обслуживают, ремонтирую"
144,114292.0,2019.0,20,15,274,86,52500.0,56106.12517049889,3422,Взрывник,7542,75,"Рабочие транспорта и связи обслуживают, ремонтирую"
145,114292.0,2020.0,200,175,274,86,68857.5,56106.12517049889,3422,Взрывник,7542,75,"Рабочие транспорта и связи обслуживают, ремонтирую"
146,114292.0,2021.0,25,25,274,86,57000.0,56106.12517049889,3422,Взрывник,7542,75,"Рабочие транспорта и связи обслуживают, ремонтирую"
147,114396.0,2016.0,40,20,1973,99,21250.0,39154.6955966683,3428,Виноградарь,6112,61,Садоводы по выращиванию культур произрастающих на
148,114396.0,2017.0,190,110,1973,99,23736.842105263157,39154.6955966683,3428,Виноградарь,6112,61,Садоводы по выращиванию культур произрастающих на
149,114396.0,2018.0,90,35,1973,99,16370.166666666666,39154.6955966683,3428,Виноградарь,6112,61,Садоводы по выращиванию культур произрастающих на
150,114396.0,2019.0,70,50,1973,99,17225.928571428572,39154.6955966683,3428,Виноградарь,6112,61,Садоводы по выращиванию культур произрастающих на
151,114396.0,2020.0,40,40,1973,99,23505.625,39154.6955966683,3428,Виноградарь,6112,61,Садоводы по выращиванию культур произрастающих на
152,114396.0,2021.0,30,30,1973,99,30833.333333333332,39154.6955966683,3428,Виноградарь,6112,61,Садоводы по выращиванию культур произрастающих на
153,114428.0,2016.0,9696,6612,145261,32265,30079.73886138614,42697.47409221046,3430,Водитель автомобиля,8322,83,Водители автомобилей управляют легковыми и грузовы
154,114428.0,2017.0,38322,26100,145261,32265,30876.11805229372,42697.47409221046,3430,Водитель автомобиля,8322,83,Водители автомобилей управляют легковыми и грузовы
155,114428.0,2018.0,27930,19026,145261,32265,32426.29838882922,42697.47409221046,3430,Водитель автомобиля,8322,83,Водители автомобилей управляют легковыми и грузовы
156,114428.0,2019.0,16974,13608,145261,32265,30851.20890774125,42697.47409221046,3430,Водитель автомобиля,8322,83,Водители автомобилей управляют легковыми и грузовы
157,114428.0,2020.0,89622,84450,145261,32265,37117.40208877285,42697.47409221046,3430,Водитель автомобиля,8322,83,Водители автомобилей управляют легковыми и грузовы
158,114428.0,2021.0,27204,26100,145261,32265,36799.88134097927,42697.47409221046,3430,Водитель автомобиля,8322,83,Водители автомобилей управляют легковыми и грузовы
159,114470.0,2016.0,65,45,361,152,63846.15384615385,52392.76911841125,3432,Водитель вездехода,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
160,114470.0,2017.0,225,150,361,152,55555.55555555555,52392.76911841125,3432,Водитель вездехода,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
161,114470.0,2018.0,115,65,361,152,49361.04347826087,52392.76911841125,3432,Водитель вездехода,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
162,114470.0,2019.0,65,35,361,152,56538.46153846154,52392.76911841125,3432,Водитель вездехода,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
163,114470.0,2020.0,280,235,361,152,52878.571428571435,52392.76911841125,3432,Водитель вездехода,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
164,114470.0,2021.0,55,50,361,152,90454.54545454546,52392.76911841125,3432,Водитель вездехода,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
165,114517.0,2016.0,10,5,59,35,37500.0,39887.26388888889,3436,Водитель мототранспортных средств,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
166,114517.0,2017.0,15,10,59,35,30000.0,39887.26388888889,3436,Водитель мототранспортных средств,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
167,114517.0,2018.0,25,15,59,35,29000.0,39887.26388888889,3436,Водитель мототранспортных средств,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
168,114517.0,2019.0,15,15,59,35,46666.666666666664,39887.26388888889,3436,Водитель мототранспортных средств,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
169,114517.0,2020.0,170,155,59,35,43088.23529411765,39887.26388888889,3436,Водитель мототранспортных средств,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
170,114517.0,2021.0,40,20,59,35,36875.0,39887.26388888889,3436,Водитель мототранспортных средств,8321,83,Водители мотоциклов мотороллеров мопедов аэросаней
171,114536.0,2016.0,660,365,9688,4135,30348.78787878788,42806.30674122615,3437,Водитель погрузчика,8343,83,Водители и машинисты подвижного оборудования управ
172,114536.0,2017.0,1875,1180,9688,4135,30184.72,42806.30674122615,3437,Водитель погрузчика,8343,83,Водители и машинисты подвижного оборудования управ
173,114536.0,2018.0,1610,1070,9688,4135,35438.82298136646,42806.30674122615,3437,Водитель погрузчика,8343,83,Водители и машинисты подвижного оборудования управ
174,114536.0,2019.0,745,510,9688,4135,34823.91275167785,42806.30674122615,3437,Водитель погрузчика,8343,83,Водители и машинисты подвижного оборудования управ
175,114536.0,2020.0,3255,3000,9688,4135,37061.57757296467,42806.30674122615,3437,Водитель погрузчика,8343,83,Водители и машинисты подвижного оборудования управ
176,114536.0,2021.0,1120,1080,9688,4135,40929.825892857145,42806.30674122615,3437,Водитель погрузчика,8343,83,Водители и машинисты подвижного оборудования управ
177,114574.0,2016.0,15,10,2152,96,18333.333333333332,41835.89319839591,3438,Водитель трамвая,8331,83,"Машинисты моторизованного оборудования колхозов, с"
178,114574.0,2017.0,15,10,2152,96,21666.666666666668,41835.89319839591,3438,Водитель трамвая,8331,83,"Машинисты моторизованного оборудования колхозов, с"
179,114574.0,2019.0,10,5,2152,96,20000.0,41835.89319839591,3438,Водитель трамвая,8331,83,"Машинисты моторизованного оборудования колхозов, с"
