,okpdtr,cv_avg_salary,cv_count,count_candidate,work_places,vacancy_count,vac_avg_salary,id,okpdtr_name,okz,okz_subgroup,description
359,130365.0,19695.555555555555,9,8,16,8,58913.333333333336,4314,"Контролер-приемщик фарфоровых, фаянсовых и керамических изделий",7314,73,Рабочие выполняющие прецизионные работы по металлу
360,130473.0,24375.0,8,7,79,44,58265.62121212122,4320,Контролер радиоэлектронной аппаратуры и приборов,7421,74,Рабочие по первоначальной обработке древесины расп
361,130539.0,23750.0,4,2,6,6,53926.17809693763,4323,"Контролер сборки электрических машин, аппаратов и приборов",8212,82,Операторы и машинисты оборудования по производству
362,130577.0,30300.0,10,6,111,52,64038.86670349282,4325,Контролер сварочных работ,7212,72,Сварщики и газорезчики сваривают и режут металличе
363,130632.0,21381.739130434784,46,40,716,251,58053.60159362553,4328,Контролер станочных и слесарных работ,7223,72,"Станочники на металлообрабатывающих станках, налад"
364,130651.0,18909.090909090908,11,10,305,39,57167.76923076922,4329,Контролер стекольного производства,8181,81,Операторы аппаратчики и машинисты промышленных уст
365,130789.0,40000.0,19,9,210,168,57748.11630403697,4336,Контролер технического состояния автомототранспортных средств,7231,72,Слесари-сборщики и слесари-ремонтники мототранспор
366,130914.0,25000.0,1,1,2,2,60138.0,4344,Контролер шинного производства,8219,82,Операторы и машинисты оборудования по обработке ме
367,130952.0,26500.0,2,2,40,16,59118.20833333334,4346,Контролер электромонтажных работ,8141,81,Операторы лесопильных установок установок по произ
368,130971.0,22000.0,1,1,10,3,59484.68952720859,4347,Контролер эмалевого покрытия,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
369,130986.0,24714.285714285714,14,9,223,110,56509.82209672132,4348,Контролер энергонадзора,7411,74,Рабочие мясной рыбной и консервной промышленности
370,131067.0,68333.33333333333,3,2,65,10,75704.33333333331,4377,Концентраторщик,8112,81,Операторы аппаратчики и машинисты установок по обр
371,131086.0,15635.384615384615,13,7,100,68,55116.74711514587,4379,Конюх,9332,93,Рабочие по управлению транспортными средствами на
372,131156.0,32500.0,2,2,3,3,55628.0,4382,Копировщик печатных форм,7321,73,Гончары формовщики и прессовщики фарфоровых и абра
373,131211.0,51666.666666666664,12,10,51,18,65457.85185185185,4385,Копровщик,3123,31,Техники и операторы по обслуживанию промышленных р
374,131230.0,27000.0,1,1,8,3,69388.88888888889,4386,Копровщик по разделке лома и отходов металла,8121,81,"Операторы печей для плавки сырой руды, доменных пе"
375,131251.0,40000.0,1,1,5,2,60417.0,4387,Коптильщик колбасного сыра,7513,75,
376,131315.0,32500.0,2,2,36,25,59292.09333333333,4389,Корректировщик ванн,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
377,131349.0,25499.5,10,10,51,41,54819.34959349595,4391,Корректор,7321,73,Гончары формовщики и прессовщики фарфоровых и абра
378,131387.0,31963.909090909092,110,96,231,64,60346.261488254604,4393,Косметик,5141,51,"Женские и мужские парикмахеры, косметики и работни"
379,131404.0,31777.777777777777,27,22,86,69,53822.74879227055,4394,Костюмер,7115,71,Горнорабочие и рабочие других профессий по добыче
380,131442.0,42294.117647058825,34,33,263,76,61363.66228070178,4395,Котельщик,7213,72,Вальцовщики осуществляют вальцовку правку и чистку
381,131461.0,25000.0,1,1,12,4,69687.0,4396,Котельщик судовой,7213,72,Вальцовщики осуществляют вальцовку правку и чистку
382,131480.0,27500.0,2,1,107,31,60443.57431709414,4397,Котлочист,8182,81,Операторы аппаратчики и машинисты промышленных уст
383,131508.0,21285.714285714286,7,6,3,2,55836.0,4398,Кочегар-обжигальщик,7311,73,Рабочие занятые изготовлением и ремонтом прецизион
384,131546.0,21605.614583333332,288,255,159,67,54985.102573306605,4400,Кочегар производственных печей,7512,75,Рабочие по обслуживанию и ремонту оборудования мет
385,131584.0,14000.0,1,1,21,3,54890.88888888888,4402,Кочегар сушильных барабанов,7114,71,Горнорабочие и рабочие других профессий по добыче
386,131601.0,26485.5,2,2,3,2,55867.0,4403,Кочегар сушильных печей и барабанов,8181,81,Операторы аппаратчики и машинисты промышленных уст
387,131620.0,25518.237288135595,59,57,36,19,56386.49122807018,4404,Кочегар технологических печей,8181,81,Операторы аппаратчики и машинисты промышленных уст
388,131936.0,47321.94520547945,73,47,227,38,74589.90711833119,4420,Крепильщик,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
389,132017.0,35462.40566037736,212,173,3241,592,61105.64146084985,4423,Кровельщик по рулонным кровлям и по кровлям из штучных материалов,7115,71,Горнорабочие и рабочие других профессий по добыче
390,132036.0,42934.56363636364,110,95,1656,261,62591.66798049093,4424,Кровельщик по стальным кровлям,7115,71,Горнорабочие и рабочие других профессий по добыче
391,132093.0,18000.0,4,3,2,1,52031.0,4426,Кружевница,7318,73,Рабочие выполняющие прецизионные работы по металлу
392,132252.0,34196.944444444445,36,30,199,130,63270.41591216632,4434,Кузнец на молотах и прессах,7221,72,
393,132271.0,37800.555555555555,45,34,134,106,59291.39696373982,4435,Кузнец ручной ковки,7221,72,
394,132290.0,34357.57894736842,19,10,211,63,64771.05928965544,4436,Кузнец-штамповщик,7221,72,
395,132337.0,25500.0,10,8,39,14,61555.214285714275,4438,Кулинар изделий из рыбы и морепродуктов,3434,34,Средний информационно-статистический персонал и пе
396,132356.0,24100.545454545456,55,48,112,46,56504.478260869575,4439,Кулинар мучных изделий,3434,34,Средний информационно-статистический персонал и пе
397,132394.0,28800.0,5,4,36,21,58089.25396825398,4441,Купажист,7514,75,
398,132479.0,22809.593347639486,932,714,9748,891,55735.096696198285,4445,Курьер,9621,96,Неквалифицированные рабочие выполняют простые меха
399,132498.0,17654.04106392907,2143,1419,12945,6151,54985.225838733015,4446,Кухонный рабочий,3434,34,Средний информационно-статистический персонал и пе
400,132553.0,47500.0,2,2,7,5,54984.333333333336,4450,Лаборант асбестообогатительного производства,8112,81,Операторы аппаратчики и машинисты установок по обр
401,132572.0,27857.14285714286,7,5,6,6,71318.44444444444,4451,Лаборант-коллектор,8113,81,Бурильщики скважин и колодцев и родственные профес
402,132638.0,20000.0,1,1,27,22,56878.79411348113,4454,Лаборант-металлограф,7214,72,Подготовители конструкционного металла и слесари-м
403,132657.0,25411.764705882353,17,8,71,62,58284.410814461036,4455,Лаборант-микробиолог,8131,81,Операторы печей отжига стекла и стеклоизделий и об
404,132765.0,22500.0,2,2,8,8,56796.666666666664,4461,Лаборант по анализу формовочных и шихтовых смесей,7211,72,Формовщики и стерженщики изготавливают формы и фор
405,133024.0,28000.0,15,8,159,92,59576.5014909049,4467,Лаборант по физико-механическим испытаниям,7214,72,Подготовители конструкционного металла и слесари-м
406,133062.0,57500.0,8,7,44,22,80802.6425983296,4469,Лаборант пробирного анализа,7214,72,Подготовители конструкционного металла и слесари-м
407,133128.0,26666.666666666668,3,2,19,12,65906.66666666666,4472,Лаборант рентгеноспектрального анализа,8183,81,Операторы аппаратчики и машинисты промышленных уст
408,133170.0,20230.76923076923,13,8,54,40,62825.10833333334,4475,Лаборант спектрального анализа,8131,81,Операторы печей отжига стекла и стеклоизделий и об
409,133190.0,25286.11111111111,36,30,162,110,55997.703653772354,4476,Лаборант химико-бактериологического анализа,8131,81,Операторы печей отжига стекла и стеклоизделий и об
410,133217.0,25175.929152148663,861,586,1579,864,59209.91337536205,4477,Лаборант химического анализа,3133,31,Техники по обслуживанию медицинского оборудования
411,133289.0,26250.0,4,2,31,15,56728.1111111111,4549,Лакировщик,8131,81,Операторы печей отжига стекла и стеклоизделий и об
412,133344.0,15000.0,1,1,1,1,54781.333333333336,4552,Лакировщик жести и труб,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
413,133575.0,24375.0,8,7,5,2,67997.0,4564,Ламповщик,5212,52,"Продавцы демонстраторы товаров, натурщики и демонс"
414,133729.0,35000.0,2,2,8,4,57009.666666666664,4572,Лепщик скульптурного производства,7113,71,Камнетесы и обработчики камня распиливают и раскал
415,133768.0,25133.703703703704,81,65,443,120,56192.15277777778,4574,Лесовод,6210,62,Квалифицированные работники сельскохозяйственного
416,133787.0,27823.529411764706,51,31,836,47,63683.817062020404,4575,Лесоруб,6210,62,Квалифицированные работники сельскохозяйственного
417,133842.0,25666.666666666668,3,3,14,6,67469.55555555555,4577,"Литейщик вакуумного, центробежно-вакуумного и центробежного литья",3135,31,Техники и операторы оптического и электронного обо
418,133861.0,26666.666666666668,3,1,4,4,58264.16666666667,4578,Литейщик гипсовых форм,7314,73,Рабочие выполняющие прецизионные работы по металлу
419,133880.0,40000.0,1,1,5,1,61626.666666666664,4579,Литейщик изделий из свинцовых сплавов,3135,31,Техники и операторы оптического и электронного обо
420,133927.0,36482.75862068965,29,25,210,53,64311.41009902438,4582,Литейщик металлов и сплавов,3135,31,Техники и операторы оптического и электронного обо
421,133950.0,33411.64705882353,17,11,96,51,62173.08496732026,4584,Литейщик на машинах для литья под давлением,3135,31,Техники и операторы оптического и электронного обо
422,133999.0,23262.17391304348,23,21,408,133,60216.533834586466,4586,Литейщик пластмасс,8142,81,Операторы и аппаратчики установок по приготовлению
423,134101.0,35000.0,2,2,48,15,65434.91111111112,4593,Литейщик цветных металлов,3135,31,Техники и операторы оптического и электронного обо
424,134135.0,22640.676470588234,136,89,529,354,54997.30622009872,4595,Лифтер,5414,54,
425,134143.0,27036.666666666668,3,2,12,9,59042.555555555555,4596,Ловец безнадзорных животных,9321,93,
426,134192.0,30000.0,2,2,5,5,59664.0,4599,Лудильщик деталей и приборов горячим способом,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
427,134243.0,40000.0,2,1,1,1,55281.0,4601,Лудильщик проволоки,8122,81,"Аппаратчики плавильщики, литейщики и прокатчики ве"
428,134309.0,36250.0,4,4,354,75,61500.76444444444,4604,Лущильщик шпона,7521,75,Телефонисты телеграфисты и родственные профессии р
429,134332.0,15000.0,1,1,3,3,59543.333333333336,4606,Люковой,8121,81,"Операторы печей для плавки сырой руды, доменных пе"
430,134440.0,34818.181818181816,11,11,4,4,54435.0,4611,Макетчик макетно-модельного проектирования,3432,34,Средний юридический персонал и персонал родственны
431,134462.0,27982.5,2,2,2,2,57154.0,4612,Макетчик театрально-постановочных макетов,3432,34,Средний юридический персонал и персонал родственны
432,134489.0,50833.333333333336,6,6,10,3,64718.555555555555,4613,Макетчик художественных макетов,3432,34,Средний юридический персонал и персонал родственны
433,134506.0,28963.600448095593,1339,1116,15220,3139,61890.01378857707,4614,Маляр,7131,71,
434,134525.0,39930.234375,128,117,111,8,70128.08333333333,4615,Маляр по отделке декораций,7115,71,Горнорабочие и рабочие других профессий по добыче
435,134563.0,28093.86658653846,832,714,1202,582,57338.03212266497,4616,Маникюрша,5141,51,"Женские и мужские парикмахеры, косметики и работни"
436,134605.0,27500.0,2,2,435,60,60241.6888888889,4618,Маркировщик,9321,93,
437,134629.0,25000.0,2,2,28,10,58816.2,4619,Маркировщик деталей и приборов,7421,74,Рабочие по первоначальной обработке древесины расп
438,134667.0,20714.285714285714,14,8,82,37,59336.42342342342,4620,Маслодел,7513,75,
439,134671.0,17500.0,6,5,8,7,57818.904761904756,4621,Маслодел-мастер,7513,75,
440,134690.0,70000.0,3,3,9,4,76113.33333333334,4622,Мастер-взрывник,7542,75,"Рабочие транспорта и связи обслуживают, ремонтирую"
441,134718.0,31609.704545454544,88,70,56,21,60672.396825396834,4623,Мастер-наладчик по техническому обслуживанию машинно-тракторного парка,7223,72,"Станочники на металлообрабатывающих станках, налад"
442,134781.0,24187.5,16,11,27,19,61278.08771929825,4626,Мастер производства цельномолочной и кисломолочной продукции,7513,75,
443,134826.0,62249.20620842572,451,384,2752,196,63696.95172999083,4628,Матрос,8350,83,Водители и машинисты подвижного оборудования управ
444,134830.0,59166.666666666664,12,12,31,19,57426.140350877184,4629,Матрос береговой,8350,83,Водители и машинисты подвижного оборудования управ
445,134864.0,100000.0,2,2,2,1,88954.66666666667,4631,Матрос драги,8350,83,Водители и машинисты подвижного оборудования управ
446,134934.0,61000.0,2,2,2,2,65953.0,4632,Матрос пожарный,5411,54,
447,134953.0,22326.51020408163,49,36,433,143,56089.90909090909,4633,Матрос-спасатель,5414,54,
448,135053.0,33532.0,16,10,71,20,72432.17009574796,4638,Машинист автобетононасоса,3123,31,Техники и операторы по обслуживанию промышленных р
449,135072.0,45246.39344262295,61,46,572,350,65596.98899068011,4639,Машинист автовышки и автогидроподъемника,8343,83,Водители и машинисты подвижного оборудования управ
450,135091.0,49489.739837398374,123,77,2420,1176,69562.58484959381,4640,Машинист автогрейдера,8342,83,Водители и машинисты подвижного оборудования управ
451,135272.0,20000.0,2,2,47,23,60537.56521739131,4649,Машинист автомобилеразгрузчика,8343,83,Водители и машинисты подвижного оборудования управ
452,135299.0,38937.5,16,10,146,63,65942.92592592594,4650,Машинист автомотрисы,8311,83,Машинисты локомотивов управляют тепловозами и элек
453,135320.0,100000.0,1,1,47,16,76754.22916666666,4651,Машинист автоямобура,3123,31,Техники и операторы по обслуживанию промышленных р
454,135369.0,25000.0,1,1,2,1,60123.0,4653,Машинист агрегата бесшвейного скрепления,7323,73,Граверы и травильщики стекла плавиковой кислотой в
455,135481.0,63750.0,4,3,41,19,81558.35448675223,4659,Машинист агрегатов по обслуживанию нефтегазопромыслового оборудования,8113,81,Бурильщики скважин и колодцев и родственные профес
456,135585.0,60000.0,2,2,21,14,62552.833333333336,4663,Машинист баровой установки,3123,31,Техники и операторы по обслуживанию промышленных р
457,135655.0,100000.0,1,1,28,10,83018.33333333334,4667,Машинист бетоноукладчика,7114,71,Горнорабочие и рабочие других профессий по добыче
458,135778.0,32500.0,2,1,22,5,75953.6274326503,4673,Машинист блочной системы управления агрегатами (котел-турбина),3131,31,Фотографы техники и операторы аппаратуры для запис
459,135833.0,59821.7868852459,61,45,1208,454,70666.14777033307,4676,Машинист бульдозера,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
460,135848.0,54000.0,25,13,5501,1713,72764.29079629152,4677,Машинист бульдозера,8342,83,Водители и машинисты подвижного оборудования управ
461,135852.0,36500.0,2,2,47,17,63726.82352941176,4678,Машинист бумагоделательной (картоноделательной) машины (сеточник),8171,81,Операторы автоматических сборочных линий управляют
462,135890.0,31666.666666666668,9,5,99,75,65530.023136643904,4680,Машинист бурильнокрановой самоходной машины,3123,31,Техники и операторы по обслуживанию промышленных р
463,135903.0,62554.65691489362,376,259,1564,400,81136.61293865606,4681,Машинист буровой установки,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
464,135922.0,66481.48148148147,54,40,55,13,83501.7435897436,4682,Машинист буровых установок на нефть и газ,8113,81,Бурильщики скважин и колодцев и родственные профес
465,135941.0,33555.555555555555,9,5,22,10,65947.0,4683,Машинист буртоукладочной машины,8343,83,Водители и машинисты подвижного оборудования управ
466,135987.0,56666.666666666664,3,2,9,5,68415.66666666667,4685,Машинист вагоноопрокидывателя,8343,83,Водители и машинисты подвижного оборудования управ
467,136041.0,30000.0,1,1,35,9,59426.037037037044,4688,Машинист вакуум-формовочной машины,8142,81,Операторы и аппаратчики установок по приготовлению
468,136225.0,120000.0,1,1,4,1,78741.66666666667,4695,Машинист вибропогружателя бескопрового,3123,31,Техники и операторы по обслуживанию промышленных р
469,136319.0,35000.0,2,1,9,7,60249.19047619047,4700,Машинист воздухоразделительных установок,3132,31,"Техники и операторы аппаратуры для радио-, телевещ"
470,136338.0,35000.0,1,1,13,4,61362.100478739776,4701,Машинист воздушно-канатной дороги,8343,83,Водители и машинисты подвижного оборудования управ
471,136376.0,21666.666666666668,3,2,61,27,60066.40994746761,4703,Машинист выдувных машин,8142,81,Операторы и аппаратчики установок по приготовлению
472,136569.0,20000.0,1,1,1,1,55817.666666666664,4711,Машинист газораздаточной станции,3133,31,Техники по обслуживанию медицинского оборудования
473,136588.0,137384.625,24,16,34,17,76885.82352941176,4712,Машинист газотурбинных установок,3131,31,Фотографы техники и операторы аппаратуры для запис
474,136732.0,58484.84848484849,33,18,230,37,87011.36936936938,4720,Машинист горных выемочных машин,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
475,136751.0,50000.0,2,1,65,29,61590.53110051583,4721,Машинист гофрировального агрегата,8171,81,Операторы автоматических сборочных линий управляют
476,136770.0,25000.0,2,2,141,42,61583.88888888889,4722,Машинист гранулирования пластических масс,8142,81,Операторы и аппаратчики установок по приготовлению
477,136893.0,56652.857142857145,63,42,239,143,72354.3362108841,4729,Машинист двигателей внутреннего сгорания,8183,81,Операторы аппаратчики и машинисты промышленных уст
478,136963.0,35000.0,1,1,29,9,74720.4074074074,4733,Машинист дизельпоезда,8311,83,Машинисты локомотивов управляют тепловозами и элек
479,137025.0,39642.82142857143,28,25,1560,130,68975.79750954968,4736,Машинист дорожно-транспортных машин,8342,83,Водители и машинисты подвижного оборудования управ
480,137044.0,35625.0,8,4,44,14,75461.05741642273,4737,Машинист драги,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
481,137101.0,33333.333333333336,9,8,35,11,73521.54545454544,4740,Машинист дробильно-погрузочного агрегата,8112,81,Операторы аппаратчики и машинисты установок по обр
482,137114.0,35000.0,1,1,2,2,65704.66666666667,4741,Машинист дробильно-помольносортировочных механизмов,8112,81,Операторы аппаратчики и машинисты установок по обр
483,137133.0,36666.666666666664,3,1,3,3,62796.333333333336,4742,Машинист дробильных машин,7516,75,Рабочие транспорта обслуживают ремонтируют и налаж
484,137152.0,29000.0,5,3,72,38,67023.09829600768,4743,Машинист дробильных установок,8160,81,Операторы аппаратчики и машинисты установок электр
485,137203.0,40756.09756097561,41,25,282,80,69714.83835727029,4746,Машинист железнодорожно-строительных машин,8311,83,Машинисты локомотивов управляют тепловозами и элек
486,137345.0,150000.0,1,1,35,5,69628.81371632514,4751,Машинист землеройно-фрезерной самоходной машины,8342,83,Водители и машинисты подвижного оборудования управ
487,137364.0,45000.0,5,4,13,7,65178.4761904762,4752,Машинист землесосного плавучего несамоходного снаряда,8342,83,Водители и машинисты подвижного оборудования управ
488,137379.0,60000.0,1,1,7,5,62793.4,4753,Машинист землесосной установки,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
489,137398.0,20000.0,3,2,205,71,57378.22535211269,4754,Машинист зерновых погрузочно-разгрузочных машин,8343,83,Водители и машинисты подвижного оборудования управ
490,137491.0,35000.0,2,2,22,11,65262.454545454544,4761,Машинист камнерезной машины,8112,81,Операторы аппаратчики и машинисты установок по обр
491,137519.0,26000.0,5,2,117,31,73058.2258064516,4762,Машинист катальной машины,8171,81,Операторы автоматических сборочных линий управляют
492,137538.0,61666.666666666664,18,13,133,47,73101.09219858157,4763,Машинист катка самоходного и полуприцепного на пневматических шинах,8342,83,Водители и машинисты подвижного оборудования управ
493,137557.0,51714.28571428572,28,21,755,279,69647.18188108632,4764,Машинист катка самоходного с гладкими вальцами,8342,83,Водители и машинисты подвижного оборудования управ
494,137716.0,55000.0,6,3,17,5,78368.66666666666,4772,Машинист компрессора передвижного с двигателем внутреннего сгорания,8183,81,Операторы аппаратчики и машинисты промышленных уст
495,137754.0,40946.380116959066,171,102,540,300,64361.88695910399,4774,Машинист компрессорных установок,3132,31,"Техники и операторы аппаратуры для радио-, телевещ"
496,137773.0,28750.0,4,4,292,104,63680.546850111,4775,Машинист конвейера,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
497,137839.0,64646.066666666666,15,12,75,39,84117.7282542297,4778,Машинист копра,8342,83,Водители и машинисты подвижного оборудования управ
498,137843.0,24289.76923076923,104,87,213,75,62968.53960662112,4779,Машинист котельной установки,8350,83,Водители и машинисты подвижного оборудования управ
499,137858.0,30113.157894736843,38,28,220,109,62530.56089140601,4780,Машинист котлов,8182,81,Операторы аппаратчики и машинисты промышленных уст
500,137862.0,22005.336304700162,2468,2057,10222,2075,57425.963679434426,4781,Машинист (кочегар) котельной,8182,81,Операторы аппаратчики и машинисты промышленных уст
501,137881.0,46418.22,300,227,3375,1465,74914.80441565758,4782,Машинист крана автомобильного,8343,83,Водители и машинисты подвижного оборудования управ
502,137909.0,37401.71497584541,621,463,5416,2230,66099.43203527166,4783,Машинист крана (крановщик),8343,83,Водители и машинисты подвижного оборудования управ
503,137928.0,30194.777777777777,72,57,350,90,64895.35555555556,4784,Машинист крана металлургического производства,8343,83,Водители и машинисты подвижного оборудования управ
504,137966.0,32307.69230769231,13,10,333,141,68660.44353956182,4786,Машинист-крановщик,8343,83,Водители и машинисты подвижного оборудования управ
505,138278.0,28333.333333333332,3,3,1,1,71426.0,4802,Машинист локомотива на паромах,8311,83,Машинисты локомотивов управляют тепловозами и элек
506,138704.0,25000.0,1,1,12,5,58243.33333333333,4825,Машинист машины по производству изделий из бумаги,8171,81,Операторы автоматических сборочных линий управляют
507,138738.0,83333.33333333333,3,2,43,20,76014.95342908129,4827,Машинист мельниц,8131,81,Операторы печей отжига стекла и стеклоизделий и об
508,138742.0,30000.0,1,1,12,6,73580.66666666667,4828,Машинист мельницы,8131,81,Операторы печей отжига стекла и стеклоизделий и об
509,138827.0,20000.0,2,1,51,22,69387.36363636365,4832,Машинист механического катка,8160,81,Операторы аппаратчики и машинисты установок электр
510,138901.0,20000.0,2,1,49,33,59118.45454545454,4836,Машинист моечной установки,7233,72,Слесари-механики слесари-сборщики и слесари-ремонт
511,138916.0,23148.14814814815,27,20,604,142,59462.02582159625,4837,Машинист моечных машин,8183,81,Операторы аппаратчики и машинисты промышленных уст
512,138935.0,26666.666666666668,6,5,33,24,59862.05555555556,4838,Машинист мостового перегружателя,8343,83,Водители и машинисты подвижного оборудования управ
513,138954.0,47500.0,4,2,84,30,66700.43561938754,4839,Машинист мотовоза,8311,83,Машинисты локомотивов управляют тепловозами и элек
514,139016.0,25500.0,2,2,85,21,65896.47619047618,4842,"Машинист на молотах, прессах и манипуляторах",7221,72,
515,139088.0,47871.794871794875,39,28,39,13,78726.17948717948,4846,Машинист насосной станции по закачке рабочего агента в пласт,8113,81,Бурильщики скважин и колодцев и родственные профес
516,139105.0,31270.204225352114,284,211,1334,577,60436.683928612474,4847,Машинист насосных установок,8183,81,Операторы аппаратчики и машинисты промышленных уст
517,139143.0,25012.85714285714,7,6,9,5,64734.33333333333,4849,Машинист (обжигальщик) вращающихся печей,8114,81,Машинисты и аппаратчики оборудования по добыче и п
518,139293.0,36167.0,35,28,142,75,63329.258692199466,4856,Машинист-обходчик по котельному оборудованию,8182,81,Операторы аппаратчики и машинисты промышленных уст
519,139317.0,38470.58823529412,34,21,135,61,67664.15846994535,4857,Машинист-обходчик по турбинному оборудованию,8182,81,Операторы аппаратчики и машинисты промышленных уст
520,139586.0,25000.0,1,1,11,5,57001.933333333334,4871,Машинист очистительного оборудования,7318,73,Рабочие выполняющие прецизионные работы по металлу
521,139590.0,19000.0,5,3,33,12,57910.194444444445,4872,Машинист очистительных машин,8160,81,Операторы аппаратчики и машинисты установок электр
522,139694.0,64232.391304347824,23,16,586,109,81769.63671481611,4877,Машинист паровой передвижной депарафинизационной установки,8113,81,Бурильщики скважин и колодцев и родственные профес
523,139711.0,28571.428571428572,7,5,48,33,63988.454545454544,4878,Машинист паровых турбин,8182,81,Операторы аппаратчики и машинисты промышленных уст
524,139730.0,45000.0,1,1,3,2,94910.0,4879,Машинист парогенераторной установки по закачке пара в нефтяные пласты,8113,81,Бурильщики скважин и колодцев и родственные профес
525,139798.0,75833.33333333333,6,4,30,13,83497.33333333334,4882,Машинист передвижного компрессора,8113,81,Бурильщики скважин и колодцев и родственные профес
526,139904.0,25000.0,1,1,23,10,63640.73333333334,4889,Машинист питателя,8112,81,Операторы аппаратчики и машинисты установок по обр
527,139938.0,23333.333333333332,3,3,3,2,55609.33333333333,4891,Машинист пневматических насосов,8114,81,Машинисты и аппаратчики оборудования по добыче и п
528,140009.0,79256.25,40,31,216,58,83809.28735632183,4895,Машинист погрузочно-доставочной машины,8343,83,Водители и машинисты подвижного оборудования управ
529,140028.0,41857.142857142855,77,57,1583,537,69474.53423088707,4896,Машинист погрузочной машины,8343,83,Водители и машинисты подвижного оборудования управ
530,140085.0,77222.22222222222,9,7,344,44,78609.77450355503,4898,Машинист подземных самоходных машин,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
531,140102.0,36111.11111111111,9,5,164,17,74421.41176470589,4899,Машинист подземных установок,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
532,140121.0,57055.78571428572,56,42,1606,150,82739.72666666667,4900,Машинист подъемника,8113,81,Бурильщики скважин и колодцев и родственные профес
533,140161.0,15025.0,2,2,53,23,68703.66666666666,4902,Машинист подъемника каротажной станции,8113,81,Бурильщики скважин и колодцев и родственные профес
534,140174.0,90000.0,2,1,3,1,57524.666666666664,4903,"Машинист подъемника мачтового, стоечного и шахтного",8343,83,Водители и машинисты подвижного оборудования управ
535,140193.0,100000.0,3,2,55,8,86515.83333333333,4904,Машинист подъемника по опробованию скважин,8113,81,Бурильщики скважин и колодцев и родственные профес
536,140216.0,28846.153846153848,13,10,2,2,68438.66666666667,4905,Машинист подъемной машины,8343,83,Водители и машинисты подвижного оборудования управ
537,140314.0,20000.0,1,1,3,3,65687.33333333333,4908,Машинист по моторным испытаниям топлива,8183,81,Операторы аппаратчики и машинисты промышленных уст
538,140352.0,43333.333333333336,3,2,16,7,68974.4761904762,4910,Машинист по навивке канатов,7213,72,Вальцовщики осуществляют вальцовку правку и чистку
539,140460.0,18000.0,2,1,53,14,60120.00000000001,4915,Машинист поточной линии формования хлебных изделий,8160,81,Операторы аппаратчики и машинисты установок электр
540,140653.0,40000.0,1,1,86,31,85545.50537634408,4926,Машинист промывочного агрегата,8113,81,Бурильщики скважин и колодцев и родственные профес
541,140761.0,45000.0,1,1,3,3,58253.666666666664,4931,Машинист просеивающих установок,8112,81,Операторы аппаратчики и машинисты установок по обр
542,141213.0,20416.666666666668,12,7,454,102,61231.70328674798,4951,Машинист расфасовочно-упаковочных машин,8160,81,Операторы аппаратчики и машинисты установок электр
543,141336.0,20000.0,3,2,50,30,63983.511111111126,4957,Машинист резальных машин,7323,73,Граверы и травильщики стекла плавиковой кислотой в
544,141355.0,33333.333333333336,3,3,3,2,70118.33333333333,4958,Машинист резиносмесителя,8141,81,Операторы лесопильных установок установок по произ
545,141552.0,35000.0,4,3,93,40,64260.70000000001,4965,Машинист рубительной машины,8171,81,Операторы автоматических сборочных линий управляют
546,141586.0,25000.0,1,1,22,10,60975.1,4967,Машинист рушальных установок,8160,81,Операторы аппаратчики и машинисты установок электр
547,141603.0,93333.33333333333,3,2,6,4,88010.16666666667,4968,Машинист рыбомучной установки,8160,81,Операторы аппаратчики и машинисты установок электр
548,141730.0,25000.0,1,1,11,2,60076.66666666667,4975,Машинист сбивальных машин,7512,75,Рабочие по обслуживанию и ремонту оборудования мет
549,141745.0,19666.666666666668,3,2,14,8,59062.166666666664,4976,Машинист семеочистительных машин,6111,61,Полеводы и овощеводы подготавливают почву к посеву
550,141995.0,60000.0,2,1,33,23,67026.42028985507,4991,Машинист смесителя асфальтобетона передвижного,3123,31,Техники и операторы по обслуживанию промышленных р
551,142080.0,23006.0,5,5,45,9,66078.51851851851,4995,Машинист сортировки,3121,31,Техники и операторы по обслуживанию ЭВМ осуществля
552,142273.0,39090.90909090909,11,7,36,33,59059.42424242423,5004,Машинист сцены,7115,71,Горнорабочие и рабочие других профессий по добыче
553,142324.0,30000.0,1,1,7,4,61256.5,5006,Машинист сырьевых мельниц,8114,81,Машинисты и аппаратчики оборудования по добыче и п
554,142362.0,22500.0,4,2,14,7,62286.857142857145,5008,Машинист-таблетировщик,8131,81,Операторы печей отжига стекла и стеклоизделий и об
555,142396.0,15000.0,1,1,1,1,57465.333333333336,5010,Машинист тельфера,8343,83,Водители и машинисты подвижного оборудования управ
